Address A,Port A,Address B,Port B,Packets,Bytes,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A,Target
55095,23.3.70.159,443,34.0,7398.0,20.0,5165.0,14.0,2233.0,1040.603828,20.52113600000007,2013.5337536869235,870.5171097740368,0.0,
55102,170.72.231.10,443,162.0,82839.0,87.0,63798.0,75.0,19041.0,1059.926316,151.43634900000006,3370.2872749527246,1005.8879589074082,0.0,
55109,23.3.70.159,443,34.0,6168.0,20.0,3966.0,14.0,2202.0,1099.481371,20.41217299999994,1554.3666027130034,863.0144375123634,0.0,
55115,66.114.168.212,443,131.0,105204.0,38.0,5396.0,93.0,99808.0,1143.781317,3.1082450000001245,13888.223096956086,256885.79889936864,0.0,
55116,66.114.168.212,443,39.0,17051.0,19.0,4783.0,20.0,12268.0,1158.172855,62.340872999999874,613.7867206319052,1574.3122493648782,0.0,
55117,23.3.70.153,443,33.0,7301.0,20.0,5165.0,13.0,2136.0,1159.640817,20.64128600000004,2001.813259115732,827.8553962190132,0.0,
55118,170.72.231.0,443,32.0,14234.0,15.0,4508.0,17.0,9726.0,1160.757592,61.54214200000001,586.0049525088027,1264.3043851154869,0.0,
55120,170.72.231.10,443,124.0,64045.0,61.0,43727.0,63.0,20318.0,1164.537506,106.83942900000012,3274.2219167045496,1521.3858920941989,0.0,
55122,66.114.168.212,443,41.0,19753.0,19.0,4704.0,22.0,15049.0,1179.855177,62.264381000000185,604.3904941414239,1933.561340632289,0.0,
55123,170.72.231.161,443,44.0,18461.0,22.0,4919.0,22.0,13542.0,1181.883445,62.06507899999997,634.0441458231289,1745.5226311723547,0.0,
55127,170.72.231.161,443,33.0,14270.0,17.0,5320.0,16.0,8950.0,1210.018391,61.25305000000003,694.8225435304851,1168.9213843229024,0.0,
55128,23.3.70.153,443,32.0,6039.0,19.0,3894.0,13.0,2145.0,1219.482011,20.317909999999983,1533.228565339645,844.575057178618,0.0,
55161,170.72.231.0,443,39.0,14912.0,18.0,4939.0,21.0,9973.0,1275.269317,61.76313899999991,639.7343243839996,1291.7737228349115,0.0,
55162,170.72.231.0,443,30.0,13494.0,14.0,4508.0,16.0,8986.0,1275.990237,60.85806200000002,592.5919888806185,1181.2403753507626,0.0,
55163,170.72.231.0,443,67.0,27241.0,34.0,15308.0,33.0,11933.0,1276.411677,60.43670099999986,2026.3184120523104,1579.5700033329124,0.0,
55164,170.72.231.0,443,173.0,112158.0,90.0,98726.0,83.0,13432.0,1276.579747,63.04036300000007,12528.608060204208,1704.5587126457358,0.0,
55165,23.3.70.153,443,35.0,6264.0,20.0,3974.0,15.0,2290.0,1279.604243,20.412980999999945,1557.4403366171794,897.4681355947007,0.0,
55171,52.182.141.63,443,21.0,7577.0,12.0,2205.0,9.0,5372.0,1289.819802,3.179685000000063,5547.7193495581005,13515.804238469897,0.0,
55182,170.72.231.10,443,41.0,20131.0,19.0,8995.0,22.0,11136.0,1338.492658,61.667344000000185,1166.9061018745963,1444.6544024986665,0.0,
55183,23.3.70.153,443,37.0,7545.0,22.0,5277.0,15.0,2268.0,1339.492278,20.645590000000084,2044.7950385530191,878.8317505094273,0.0,
55184,170.72.231.0,443,34.0,14628.0,15.0,4765.0,19.0,9863.0,1342.705098,57.46245500000009,663.3896863612935,1373.1400790307318,0.0,
55185,170.72.231.0,443,35.0,14856.0,17.0,5774.0,18.0,9082.0,1343.112234,61.42103700000007,752.055032870903,1182.9171819420749,0.0,
55186,170.72.231.161,443,31.0,13559.0,15.0,4609.0,16.0,8950.0,1343.810874,60.721884000000045,607.2275359572172,1179.1465495372302,0.0,
55188,104.115.92.71,443,32.0,10220.0,16.0,2312.0,16.0,7908.0,1348.439083,20.455269000000044,904.216903722946,3092.797264118104,0.0,
55200,20.42.65.85,443,26.0,11006.0,14.0,2993.0,12.0,8013.0,1388.320583,130.31603500000006,183.73794138227112,491.9118357153821,0.0,
55201,20.42.65.85,443,18.0,7922.0,9.0,1185.0,9.0,6737.0,1388.423649,61.65893499999993,153.74900653084603,874.0987822770546,0.0,
55202,23.3.70.159,443,35.0,7923.0,21.0,5721.0,14.0,2202.0,1399.618474,20.29422499999987,2255.2228528066626,868.0301908547931,0.0,
55208,170.72.231.161,443,30.0,13368.0,15.0,4484.0,15.0,8884.0,1430.632418,61.430953000000045,583.9401514738014,1156.9411921706626,0.0,
55217,23.3.70.159,443,34.0,7401.0,20.0,5177.0,14.0,2224.0,1459.42475,20.299629000000092,2040.2343313761944,876.4692202010153,0.0,
55223,52.182.143.210,443,40.0,27108.0,25.0,19430.0,15.0,7678.0,1497.337879,1.5909790000000612,97700.84960266227,38607.674897027326,0.0,
55224,52.182.143.210,443,18.0,7959.0,9.0,1185.0,9.0,6774.0,1497.436981,73.70709999999985,128.61718884612227,735.2344618089724,0.0,
55229,17.248.162.167,443,47.0,20835.0,24.0,4215.0,23.0,16620.0,1511.572331,90.03685899999982,374.51328683067527,1476.7285473608122,0.0,
55232,170.72.231.0,443,44.0,17801.0,23.0,8269.0,21.0,9532.0,1524.809882,91.5312449999999,722.725884478028,833.1144190161522,0.0,
55238,66.163.35.36,443,32.0,12126.0,16.0,3184.0,16.0,8942.0,1556.957593,1.6704059999999572,15248.987371932722,42825.5166707985,0.0,
55239,66.114.168.212,443,34.0,11884.0,17.0,2100.0,17.0,9784.0,1556.99804,61.28890000000001,274.11162543299025,1277.099115826846,0.0,
55240,66.114.168.212,443,59.0,27232.0,27.0,2209.0,32.0,25023.0,1557.663377,1.430556000000024,12353.238880546936,139934.40312717337,0.0,
55241,66.163.35.36,443,32.0,12047.0,16.0,3097.0,16.0,8950.0,1558.352419,1.696036999999933,14608.171873609466,42216.06014491596,0.0,
55242,64.68.120.47,443,38.0,13756.0,19.0,4634.0,19.0,9122.0,1558.573461,1.9708709999999885,18809.95762787124,37027.2838760124,0.0,
55243,64.68.121.153,443,38.0,13396.0,20.0,2710.0,18.0,10686.0,1558.574309,61.29212299999995,353.71592529108545,1394.7632389891287,0.0,
55244,64.68.104.140,443,36.0,13271.0,18.0,2602.0,18.0,10669.0,1558.582607,61.00901099999987,341.1954997926461,1399.0064516862956,0.0,
55245,66.114.168.212,443,48.0,19103.0,24.0,7276.0,24.0,11827.0,1558.582834,61.28622700000005,949.7729400114638,1543.8379001533235,0.0,
55246,62.109.231.3,443,36.0,13298.0,18.0,2602.0,18.0,10696.0,1558.583812,60.76464399999986,342.5676286361531,1408.187300496654,0.0,
55247,114.29.216.220,443,36.0,13312.0,18.0,2604.0,18.0,10708.0,1558.586817,60.74497699999984,342.9419357587386,1410.2235975824017,0.0,
55248,209.197.222.159,443,36.0,13280.0,18.0,2602.0,18.0,10678.0,1558.589942,61.271796,339.73216649304686,1394.1814272916042,0.0,
55249,69.26.183.22,443,35.0,13259.0,17.0,2548.0,18.0,10711.0,1558.590568,61.27282799999989,332.6760109717808,1398.466543767168,0.0,
55250,114.29.213.212,443,34.0,13170.0,17.0,2548.0,17.0,10622.0,1558.591038,30.46125200000006,669.1780101487608,2789.6423955259565,0.0,
55251,173.243.4.76,443,35.0,13258.0,17.0,2550.0,18.0,10708.0,1558.591519,61.22748699999988,333.1836892146176,1399.1101741608334,0.0,
55252,170.72.72.3,443,36.0,13309.0,18.0,2598.0,18.0,10711.0,1558.592795,30.214300999999978,687.886176814086,2836.00802149949,0.0,
55253,66.114.168.168,443,35.0,12802.0,17.0,2544.0,18.0,10258.0,1558.592948,61.27577500000007,332.1377820190765,1339.2568270250342,0.0,
55254,216.151.154.14,443,36.0,13280.0,18.0,2598.0,18.0,10682.0,1558.593048,60.99252000000001,340.7630968518762,1401.0898385572525,0.0,
55256,66.114.168.212,443,52.0,21794.0,24.0,4171.0,28.0,17623.0,1559.293905,60.57702100000006,550.8359349661642,2327.3511584533,0.0,
55257,64.68.120.47,443,57.0,24698.0,29.0,13729.0,28.0,10969.0,1559.30889,60.55457999999999,1813.768669520952,1449.1389420915812,0.0,
55258,66.114.168.212,443,34.0,12602.0,15.0,1668.0,19.0,10934.0,1559.345742,1.7777530000000752,7506.104616332773,49203.68577636842,0.0,
55259,66.114.168.212,443,49.0,26155.0,20.0,1840.0,29.0,24315.0,1559.349015,1.8062399999998888,8149.526087342161,107693.32979006776,0.0,
55260,66.114.168.212,443,39.0,15577.0,18.0,4735.0,21.0,10842.0,1559.485587,60.38088000000016,627.3509097581867,1436.481217233001,0.0,
55261,170.72.231.10,443,69.0,49156.0,31.0,5434.0,38.0,43722.0,1559.556582,1.7518240000001697,24815.278247127444,199663.89317646413,0.0,
55262,170.72.71.8,443,1383.0,184739.0,693.0,139814.0,690.0,44925.0,1560.027226,3602.893,310.4482980760184,99.75317057708902,0.0,
55263,170.72.71.8,443,8910.0,1296659.0,4263.0,232100.0,4647.0,1064559.0,1560.027396,3662.966284,506.91157276292313,2325.0205815981244,0.0,
55264,64.68.120.47,443,42.0,17214.0,21.0,7523.0,21.0,9691.0,1560.182622,59.68355399999996,1008.3849899421213,1298.9843064640563,0.0,
55265,64.68.120.47,443,23.0,5198.0,13.0,4028.0,10.0,1170.0,1560.554881,0.8619559999999638,37384.73889618653,10859.02296636997,0.0,
55266,64.68.120.47,443,83.0,58797.0,49.0,48794.0,34.0,10003.0,1560.585647,61.27828499999987,6370.152167280805,1305.911221242569,0.0,
55267,209.197.193.92,443,33.0,10750.0,17.0,2066.0,16.0,8684.0,1560.598297,1.4422939999999471,11459.522122397102,48167.71060546778,0.0,
55268,209.197.193.92,443,32.0,10709.0,16.0,2013.0,16.0,8696.0,1560.598575,1.434502000000066,11226.195571703114,48496.27257403392,0.0,
55269,66.114.168.212,443,27.0,6441.0,13.0,1407.0,14.0,5034.0,1560.873143,1.163373999999976,9675.306479257944,34616.5549513749,0.0,
55270,64.68.120.47,443,25.0,5382.0,14.0,4158.0,11.0,1224.0,1561.427071,1.244305999999824,26732.974043366103,7869.446904540671,0.0,
55271,66.114.168.212,443,24.0,3436.0,12.0,1543.0,12.0,1893.0,1561.764246,1.213948000000073,10168.475091189455,12474.99892911318,0.0,
55272,23.89.129.89,443,12336.0,1388337.0,5942.0,468798.0,6394.0,919539.0,1561.79886,3600.939502,1041.5015297860452,2042.8868621409013,0.0,
55273,64.68.120.47,443,27.0,5716.0,14.0,4384.0,13.0,1332.0,1562.348296,1.3434490000001915,26105.940753980984,7931.823240032544,0.0,
55274,64.68.120.47,443,25.0,5578.0,14.0,4354.0,11.0,1224.0,1563.399683,0.8802459999999428,39570.7563567483,11124.163018066129,0.0,
55275,64.68.120.47,443,27.0,5875.0,15.0,4597.0,12.0,1278.0,1569.469516,2.9327119999998104,12539.928912215852,3486.192984514218,0.0,
55276,64.68.120.47,443,25.0,5165.0,14.0,3926.0,11.0,1239.0,1570.168628,49.69481100000007,632.0176969784623,199.45744435973376,0.0,
55279,209.197.193.92,443,33.0,10854.0,16.0,2089.0,17.0,8765.0,1571.458416,1.5343990000001213,10891.560800025729,45698.67420403328,0.0,
55280,66.114.168.212,443,25.0,3491.0,13.0,1598.0,12.0,1893.0,1572.030367,1.2165549999999712,10508.361726350477,12448.26579973808,0.0,
55281,64.68.120.47,443,23.0,5243.0,13.0,4073.0,10.0,1170.0,1572.207041,1.0471050000001014,31118.178215171203,8938.931625767324,0.0,
55282,23.89.129.89,443,18.0,8870.0,9.0,808.0,9.0,8062.0,1572.53102,0.1802180000001954,35867.67137573934,357877.6814742705,0.0,
55283,23.89.129.89,443,20.0,8970.0,11.0,916.0,9.0,8054.0,1572.667953,0.166740000000118,43948.66258842997,386421.9743310207,0.0,
55284,66.114.168.212,443,24.0,3437.0,12.0,1544.0,12.0,1893.0,1572.970976,1.1648239999999532,10604.17711173576,13001.105746448056,0.0,
55285,64.68.120.47,443,27.0,5650.0,15.0,4372.0,12.0,1278.0,1573.265525,1.1817810000000009,29596.00805902276,8651.349107829617,0.0,
55286,66.114.168.212,443,25.0,3491.0,13.0,1598.0,12.0,1893.0,1573.857642,1.145670999999993,11158.526313400687,13218.454512683042,0.0,
55287,64.68.120.47,443,28.0,5828.0,15.0,4496.0,13.0,1332.0,1574.164798,1.1277110000000905,31894.696424879352,9449.229456837033,0.0,
55288,64.68.120.47,443,23.0,5518.0,13.0,4348.0,10.0,1170.0,1575.024362,0.9784089999998288,35551.59447634485,9566.551411527938,0.0,
55289,64.68.120.47,443,27.0,6232.0,15.0,4946.0,12.0,1286.0,1576.014299,1.1227060000001077,35243.42080651232,9163.574435336604,0.0,
55290,23.3.70.159,443,36.0,7538.0,21.0,5231.0,15.0,2307.0,1579.548179,20.530255000000125,2038.357536231272,898.9659407542619,0.0,
55294,20.189.173.7,443,21.0,7590.0,12.0,2219.0,9.0,5371.0,1604.443349,4.40535100000011,4029.644856902335,9753.59284651755,0.0,
55297,64.68.120.47,443,39.0,15658.0,19.0,6467.0,20.0,9191.0,1632.395399,60.26991799999996,858.4050172425991,1219.9784310308842,0.0,
55298,23.3.70.159,443,34.0,7415.0,21.0,5257.0,13.0,2158.0,1639.42458,20.317777999999866,2069.911384994968,849.6992141561994,0.0,
55301,170.72.231.0,443,102.0,44459.0,55.0,31062.0,47.0,13397.0,1655.013622,121.447093,2046.1255503250293,882.4912754395859,0.0,
55302,170.72.231.0,443,104.0,42168.0,51.0,26045.0,53.0,16123.0,1655.13328,91.31977699999992,2281.652527469489,1412.4432213626635,0.0,
55305,66.114.168.212,443,46.0,20072.0,24.0,4998.0,22.0,15074.0,1658.429005,61.83656900000005,646.6076732038604,1950.1728823279293,0.0,
55309,64.68.120.47,443,25.0,7616.0,14.0,6400.0,11.0,1216.0,1693.381198,60.27492899999993,849.4410669484166,161.39380272019918,0.0,
55310,23.3.70.159,443,33.0,6113.0,20.0,3955.0,13.0,2158.0,1699.546101,20.28941800000007,1559.4335924273378,850.8869007479634,0.0,
55317,170.72.231.10,443,30.0,13859.0,14.0,4909.0,16.0,8950.0,1751.460975,60.958433000000014,644.2422822778268,1174.5708752060602,0.0,
55318,64.68.120.47,443,39.0,15918.0,20.0,6781.0,19.0,9137.0,1754.372707,60.28212800000006,899.9018747314286,1212.565024247318,0.0,
55320,23.3.70.159,443,33.0,7298.0,20.0,5162.0,13.0,2136.0,1759.42469,20.314358999999968,2032.8477999232005,841.1783999682209,0.0,
55331,64.68.120.47,443,27.0,7735.0,15.0,6442.0,12.0,1293.0,1815.373912,60.2697619999999,855.088825471056,171.62835320305425,0.0,
55332,23.3.70.159,443,36.0,6328.0,21.0,4030.0,15.0,2298.0,1819.553077,20.325100999999904,1586.2159799353594,904.4973503452744,0.0,
55336,64.68.120.47,443,33.0,11500.0,15.0,2448.0,18.0,9052.0,1860.471205,60.275216,324.90966104542866,1201.4224884735377,0.0,
55338,64.68.120.47,443,46.0,21589.0,25.0,12344.0,21.0,9245.0,1870.092615,35.555262000000084,2777.422931098068,2080.1421741738204,0.0,
55340,170.72.231.142,443,42.0,20085.0,20.0,4720.0,22.0,15365.0,1874.585734,60.74548299999992,621.6100051422761,2023.524942587092,0.0,
55341,64.68.120.47,443,27.0,7718.0,15.0,6417.0,12.0,1301.0,1876.327305,59.328209000000015,865.2882139084965,175.43088145472245,0.0,
55342,23.3.70.159,443,34.0,7403.0,20.0,5179.0,14.0,2224.0,1879.423322,20.29703299999983,2041.2835708549296,876.581321023627,0.0,
55343,170.72.231.10,443,31.0,13589.0,15.0,4639.0,16.0,8950.0,1885.615131,60.906594999999925,609.3264612805895,1175.5705601339246,0.0,
55354,64.68.120.47,443,37.0,15763.0,19.0,6711.0,18.0,9052.0,1937.371534,60.28125699999987,890.6250909797736,1201.3020896362557,0.0,
55355,23.3.70.159,443,34.0,7387.0,20.0,5176.0,14.0,2211.0,1939.54616,20.50435099999981,2019.4738180203983,862.646176901681,0.0,
55357,170.72.231.10,443,32.0,13500.0,17.0,4616.0,15.0,8884.0,1972.264283,61.20751999999993,603.324558812382,1161.164510504593,0.0,
55359,64.68.120.47,443,25.0,7606.0,15.0,6421.0,10.0,1185.0,1998.370652,60.28660099999979,852.0632967846401,157.24887193424675,0.0,
55363,170.72.231.0,443,216.0,84496.0,106.0,58365.0,110.0,26131.0,2040.80193,181.39552099999992,2574.043710814669,1152.4430087774886,0.0,
55365,170.72.231.0,443,154.0,102574.0,80.0,89680.0,74.0,12894.0,2050.377031,62.17768299999989,11538.545107896693,1658.9875180778315,0.0,
55366,64.68.120.47,443,39.0,15898.0,21.0,6846.0,18.0,9052.0,2059.368251,60.27733699999999,908.6001924736656,1201.3802135950368,0.0,
55367,23.3.70.159,443,35.0,7447.0,21.0,5223.0,14.0,2224.0,2059.546752,20.30196399999977,2058.126001996677,876.3684144056309,0.0,
55368,170.72.231.10,443,38.0,17291.0,19.0,7891.0,19.0,9400.0,2073.470055,61.13864400000011,1032.5384383729524,1229.9912965030735,0.0,
55384,104.115.92.71,443,25.0,4535.0,13.0,2040.0,12.0,2495.0,2109.92019,20.202408000000105,807.8244930010281,988.00103433214,0.0,
55385,104.115.92.71,443,16.0,1868.0,8.0,1109.0,8.0,759.0,2109.952783,10.593791999999668,837.4716060123022,573.1658692185189,0.0,
55386,104.115.92.71,443,39.0,15241.0,19.0,2564.0,20.0,12677.0,2110.136397,20.20339899999999,1015.2747069936108,5019.749399593606,0.0,
55393,23.3.70.159,443,34.0,5418.0,20.0,3194.0,14.0,2224.0,2119.42346,20.305828999999903,1258.3578833447343,876.2016069375983,0.0,
55394,64.68.120.47,443,24.0,7249.0,13.0,6041.0,11.0,1208.0,2120.368526,60.28319399999964,801.6828040000715,160.3100194060729,0.0,
55396,13.89.179.10,443,28.0,13365.0,17.0,5904.0,11.0,7461.0,2134.153175,1.289951000000201,36615.34430377017,46271.52504241688,0.0,
55397,13.89.179.10,443,22.0,8175.0,13.0,1401.0,9.0,6774.0,2134.25624,72.83577100000002,153.8804332832558,744.0300178877764,0.0,
55401,20.189.173.10,443,22.0,7646.0,13.0,2275.0,9.0,5371.0,2155.024879,1.486851999999999,12240.626504857251,28898.639541797053,0.0,
55403,64.68.120.47,443,39.0,14616.0,20.0,5479.0,19.0,9137.0,2170.142051,40.61679300000014,1079.1595486133,1799.6497163131453,0.0,
55407,64.68.120.47,443,26.0,7320.0,14.0,6027.0,12.0,1293.0,2181.323789,59.51626600000009,810.1314689332145,173.801226037937,0.0,
55446,52.182.141.63,443,42.0,28245.0,27.0,22532.0,15.0,5713.0,2228.456991,4.682541000000128,38495.33832164952,9760.512508058924,0.0,
55457,64.68.120.47,443,41.0,15708.0,21.0,6509.0,20.0,9199.0,2242.367092,60.28144599999996,863.8147134028609,1220.8068134264736,0.0,
55461,20.42.65.90,443,21.0,7590.0,12.0,2219.0,9.0,5371.0,2258.152838,4.469680000000153,3971.648977107845,9613.21615865085,0.0,
55472,13.70.73.107,443,19.0,7482.0,11.0,1481.0,8.0,6001.0,2265.054734,0.7757249999999658,15273.453865739177,61887.91130877839,0.0,
55473,13.70.73.107,443,22.0,7636.0,14.0,1647.0,8.0,5989.0,2265.055043,0.7497710000002371,17573.365734331994,63902.17813170268,0.0,
55474,13.70.73.107,443,19.0,7474.0,11.0,1485.0,8.0,5989.0,2265.061153,0.7501830000001064,15836.135982817948,63867.0830983816,0.0,
55475,13.70.73.107,443,21.0,7582.0,13.0,1593.0,8.0,5989.0,2265.064415,0.7682440000003226,16588.479701754455,62365.60259498269,0.0,
55476,13.70.73.107,443,21.0,7582.0,12.0,1539.0,9.0,6043.0,2265.06734,0.8209209999999985,14997.7890686193,58889.95408815232,0.0,
55479,13.70.73.107,443,19.0,7474.0,11.0,1485.0,8.0,5989.0,2266.453905,0.9059110000002876,13113.871009399632,52888.19762646088,0.0,
55480,13.70.73.107,443,21.0,7590.0,13.0,1593.0,8.0,5997.0,2266.676653,0.7571680000000924,16831.13919235684,63362.42419118893,0.0,
55482,13.70.73.107,443,21.0,7590.0,13.0,1593.0,8.0,5997.0,2266.677392,0.7555139999999483,16867.98656279152,63501.139621507056,0.0,
55487,13.70.73.107,443,24.0,9926.0,14.0,2048.0,10.0,7878.0,2268.988812,1.5416000000000167,10627.919045147784,40882.20031136437,0.0,
55493,17.248.162.201,443,77.0,30098.0,43.0,10131.0,34.0,19967.0,2269.776388,60.03830699999981,1349.9381319996291,2660.568027009831,0.0,
55494,17.248.162.201,443,92.0,36418.0,52.0,12723.0,40.0,23695.0,2269.776632,60.03292599999986,1695.4695828086112,3157.600547406276,0.0,
55508,20.42.65.90,443,37.0,24868.0,23.0,19226.0,14.0,5642.0,2271.339966,5.2226660000001175,29450.09311336328,8642.329415666058,0.0,
55513,13.70.73.107,443,21.0,7582.0,13.0,1593.0,8.0,5989.0,2271.92552,0.7556930000000648,16863.99106515332,63401.407714502966,0.0,
55531,13.70.73.107,443,22.0,8260.0,13.0,2171.0,9.0,6089.0,2278.277939,1.26863000000003,13690.358891086911,38397.3262495754,0.0,
55538,13.89.179.8,443,27.0,14124.0,17.0,8697.0,10.0,5427.0,2286.533985,2.905769999999848,23944.08366801352,14941.306435128134,0.0,
55544,170.72.231.10,443,36.0,14267.0,17.0,5119.0,19.0,9148.0,2293.926749,61.268544999999904,668.4017059651093,1194.479157290256,0.0,
55546,64.68.120.47,443,55.0,23545.0,31.0,20266.0,24.0,3279.0,2303.375879,180.3044620000001,899.1901709010393,145.4872481192395,0.0,
55547,13.89.179.8,443,22.0,7645.0,13.0,2273.0,9.0,5372.0,2307.782866,3.188060999999834,5703.780448366874,13480.294134899626,0.0,
55583,104.115.92.57,443,564.0,547913.0,200.0,14804.0,364.0,533109.0,2359.475323,60.34719899999982,1962.5103064021307,70672.24445661534,0.0,
55589,20.189.173.11,443,22.0,7645.0,13.0,2274.0,9.0,5371.0,2363.210869,2.54357600000003,7152.13541879613,16892.752565678988,0.0,
55596,23.3.70.159,443,33.0,5382.0,19.0,3180.0,14.0,2202.0,2370.846759,20.308853999999883,1252.6556151322052,867.4049259500365,0.0,
55597,52.168.112.66,443,27.0,11805.0,17.0,4399.0,10.0,7406.0,2371.883749,1.1134360000000925,31606.666211616182,53211.85950516696,0.0,
55598,52.168.112.66,443,21.0,8120.0,12.0,1347.0,9.0,6773.0,2371.956408,65.47438300000022,164.58345243207506,827.5602994227502,0.0,
55621,52.182.143.210,443,24.0,8932.0,15.0,3561.0,9.0,5371.0,2419.638305,3.136818999999832,9081.811860997248,13697.953244991915,0.0,
55623,170.72.231.10,443,33.0,13721.0,17.0,4771.0,16.0,8950.0,2426.696302,60.924899000000096,626.4762129519482,1175.2173770530155,0.0,
55628,17.248.162.198,443,101.0,50362.0,53.0,9459.0,48.0,40903.0,2431.206812,60.03268900000012,1260.5132513720955,5450.763666441784,0.0,
55635,23.3.70.159,80,69.0,32627.0,32.0,3634.0,37.0,28993.0,2455.58711,120.14580800000022,241.97265376083655,1930.520955004935,0.0,
55640,64.68.120.47,443,36.0,12752.0,19.0,3754.0,17.0,8998.0,2470.163605,43.53178099999968,689.8867749059066,1653.5964839113872,0.0,
55642,64.68.120.47,443,26.0,7588.0,15.0,6380.0,11.0,1208.0,2484.348088,59.44298799999979,858.6378598599415,162.5759458794372,0.0,
55643,40.100.140.226,443,41.0,11868.0,23.0,4902.0,18.0,6966.0,2491.24982,352.7393900000002,111.17556221889474,157.9863252584294,0.0,
55653,170.72.231.0,443,34.0,13632.0,18.0,4682.0,16.0,8950.0,2513.63789,61.18656099999998,612.160569050449,1170.1916046564545,0.0,
55660,64.68.120.47,443,39.0,15980.0,20.0,6843.0,19.0,9137.0,2545.395201,60.27446200000031,908.2453527332972,1212.719244180058,0.0,
55674,64.68.120.47,443,25.0,7596.0,14.0,6388.0,11.0,1208.0,2606.39484,60.27458000000024,847.8532741331386,160.3329297358847,0.0,
55676,170.72.231.0,443,34.0,13690.0,17.0,4674.0,17.0,9016.0,2614.515181,61.1576299999997,611.4036793119711,1179.3785992034086,0.0,
55678,23.35.4.199,443,34.0,10723.0,18.0,2171.0,16.0,8552.0,2618.654544,60.20261100000016,288.4924708664206,1136.4291160062778,0.0,
